"","var","regime_shift","upper","lower","upper_zi","lower_zi"
"192","Nucella SE",3,-0.370247054922152,-0.953527280226556,-0.0167990939742319,-0.718800907176435
"193","Nucella SW",1,0.200153062287761,0.0527923597993944,0.0411712113253647,-0.169646526129103
"194","Nucella SW",2,-0.0278492257516671,-0.161367268684429,0.00695776209622511,-0.205114683634438
"195","Nucella SW",3,-0.0748577064191577,-0.239621662398498,0.227078787520962,-0.0711438546364442
"196","Semibalanus BC",1,-0.000987035046941257,-0.0766193961245099,0.0070147754911385,-0.151248249038646
"197","Semibalanus BC",2,0.0315680503756771,-0.0473444296599006,0.00352833337244911,-0.217607539619576
"198","Semibalanus BC",3,0.0848229060761101,0.00129304443608044,0.040431166318513,-0.115787688249175
"199","Semibalanus NE",1,0.12549472388699,0.00142539835584837,0.0111333976075389,-0.150898330463153
"200","Semibalanus NE",2,0.125619577213873,-0.0602006001397361,0.0465180887953281,-0.199123028681611
"201","Semibalanus NE",3,0.363644483871458,0.158810188145076,0.33320520007965,-0.00253808686473176
"202","Semibalanus NW",1,-0.0330351845737976,-0.122727562972482,0.0173101871416895,-0.139078763187963
"203","Semibalanus NW",2,0.0326093945338382,-0.0593486416755394,0.11888256622517,-0.0355742967894846
"204","Semibalanus NW",3,0.0664234127455377,-0.029396141521557,0.191756817560882,0.0245900823049928
"205","Semibalanus SE",1,0.00159715177626397,-0.14046284305179,-0.0174419528847081,-0.239570686920409
"206","Semibalanus SE",2,0.160676233166681,0.035963062734094,0.0281715584817798,-0.138578888119175
"207","Semibalanus SE",3,0.357424768386079,0.16643637739593,0.182341800942098,-0.0616105046676503
"208","Semibalanus SW",1,-0.00150231460217767,-0.119204361764267,0.0853672344187033,-0.0174135304325662
"209","Semibalanus SW",2,0.0230387456351547,-0.0660553293065224,0.0269808007092128,-0.0568762387014327
"210","Semibalanus SW",3,0.105894013214217,-0.0114803168801391,0.0365112581886975,-0.0481346019511028
"211","Sessile MDS1 BC",1,0.0645834449808719,-0.00627490206064984,NA,NA
"212","Sessile MDS1 BC",2,0.0210870622696206,-0.0476519914828868,NA,NA
"213","Sessile MDS1 BC",3,0.0556950385506562,-0.0225382369370148,NA,NA
"214","Sessile MDS1 global",1,0.0394189053962207,-0.0061500226642849,NA,NA
"215","Sessile MDS1 global",2,0.0412721696298978,-0.00888476997876462,NA,NA
"216","Sessile MDS1 global",3,0.0135161679557773,-0.0353681847757463,NA,NA
"217","Sessile MDS1 NE",1,0.010283764913729,-0.0443486086250238,NA,NA
"218","Sessile MDS1 NE",2,0.0227132838751325,-0.0336917083631144,NA,NA
"219","Sessile MDS1 NE",3,0.0120120766708248,-0.0443675135328097,NA,NA
"220","Sessile MDS1 NW",1,0.0123602023704505,-0.0505524103681026,NA,NA
"221","Sessile MDS1 NW",2,0.0385432314666045,-0.0260309698738914,NA,NA
"222","Sessile MDS1 NW",3,0.0104804623658238,-0.0462797726591682,NA,NA
"223","Sessile MDS1 SE",1,0.0481820867046711,-0.00580326888699816,NA,NA
"224","Sessile MDS1 SE",2,0.0137909568586109,-0.0348528405366473,NA,NA
"225","Sessile MDS1 SE",3,0.0202307384320042,-0.0450092722536546,NA,NA
"226","Sessile MDS1 SW",1,0.0109897994331869,-0.0396775651614442,NA,NA
"227","Sessile MDS1 SW",2,0.044274167365582,-0.00697206166004171,NA,NA
"228","Sessile MDS1 SW",3,0.0309966632100709,-0.0170056591420201,NA,NA
"229","Sessile MDS2 BC",1,0.0189418398597423,-0.0299725330158091,NA,NA
"230","Sessile MDS2 BC",2,0.0079262833043727,-0.066195432053499,NA,NA
"231","Sessile MDS2 BC",3,0.0733047861659603,-0.00114742665958586,NA,NA
"232","Sessile MDS2 global",1,0.00348045159954131,-0.0202341443232235,NA,NA
"234","Sessile MDS2 global",1,0.0120019632661181,-0.0232263276065335,NA,NA
"236","Sessile MDS2 global",2,0.00498026873517239,-0.0179602172257905,NA,NA
"238","Sessile MDS2 global",2,0.00885043247791717,-0.0227599760074616,NA,NA
"240","Sessile MDS2 global",3,0.0247889867416965,-0.00239222096137665,NA,NA
"242","Sessile MDS2 global",3,0.00681241189548723,-0.0281840783700193,NA,NA
"244","Sessile MDS2 NE",1,0.0715064971223053,0.0122048771622128,NA,NA
"245","Sessile MDS2 NE",2,0.0647697545894373,-0.0195600994884662,NA,NA
"246","Sessile MDS2 NE",3,0.0126291390130507,-0.054324262054269,NA,NA
"247","Sessile MDS2 NW",1,0.0344831236286936,-0.0123398273332311,NA,NA
"248","Sessile MDS2 NW",2,0.0107354180732466,-0.0413590439738584,NA,NA
"249","Sessile MDS2 NW",3,0.0182295897036948,-0.0299131142910606,NA,NA
"250","Sessile MDS2 SE",1,0.0228012074820601,-0.00996586981951866,NA,NA
"251","Sessile MDS2 SE",2,0.00532497467897634,-0.0272814779129397,NA,NA
"252","Sessile MDS2 SE",3,0.0282200286304764,-0.0128553207340848,NA,NA
"253","Sessile MDS2 SW",1,0.0053900653019522,-0.0510891137841078,NA,NA
"254","Sessile MDS2 SW",2,0.0183181030023981,-0.0200195095196441,NA,NA
"255","Sessile MDS2 SW",3,0.0234351512776964,-0.016309040288598,NA,NA
"256","Sessile MDS3 BC",1,0.00666442055904379,-0.0640259172464977,NA,NA
"257","Sessile MDS3 BC",2,0.0606773754569772,-0.0148787963572644,NA,NA
"258","Sessile MDS3 BC",3,0.0602614871910723,-0.0170942792775887,NA,NA
"259","Sessile MDS3 NE",1,0.0659637291178838,-0.010901315552267,NA,NA
"260","Sessile MDS3 NE",2,0.0463357528107602,-0.0206190102855157,NA,NA
"261","Sessile MDS3 NE",3,0.0126596663540746,-0.0646854606797337,NA,NA
"262","Sessile MDS3 NW",1,0.00235220887941111,-0.131782361406226,NA,NA
"263","Sessile MDS3 NW",2,0.0287139869539104,-0.0697150412177755,NA,NA
"264","Sessile MDS3 NW",3,0.0244664014636985,-0.076743688057522,NA,NA
"265","Sessile MDS3 SE",1,0.0911322989267797,0.00333317575645115,NA,NA
"266","Sessile MDS3 SE",2,0.0106813550644158,-0.0727924480771269,NA,NA
"267","Sessile MDS3 SE",3,0.0536285360572817,-0.0286674316952477,NA,NA
"268","Sessile MDS3 SW",1,-0.00193551015180021,-0.0868205043786643,NA,NA
"269","Sessile MDS3 SW",2,0.0261344316517338,-0.0558190270787082,NA,NA
"270","Sessile MDS3 SW",3,0.109682098968742,-0.00416677156276473,NA,NA
